media_id,media_type,engagement,impressions,reach,saved,video_views,video_comments,video_likes,video_plays,video_reach,video_saved,video_shares,video_interactions
17991255901751643,VIDEO,,,,,,7.0,144.0,1057.0,990.0,4.0,0.0,155.0
18042017350412165,VIDEO,,,,,,0.0,318.0,1532.0,1456.0,8.0,0.0,326.0
18195149029223547,VIDEO,,,,,,15.0,305.0,2365.0,2328.0,11.0,0.0,331.0
17955264359235742,VIDEO,,,,,,4.0,742.0,14758.0,14205.0,109.0,0.0,855.0
18008579281553978,VIDEO,,,,,,3.0,362.0,2253.0,2285.0,8.0,0.0,373.0
17964422576225593,CAROUSEL_ALBUM,159.0,1070.0,987.0,1.0,0.0,,,,,,,
17936022068496000,VIDEO,,,,,,0.0,243.0,2445.0,2379.0,7.0,0.0,250.0
18274224391106264,VIDEO,,,,,,8.0,251.0,18161.0,17640.0,18.0,0.0,277.0
17944914647344114,VIDEO,,,,,,7.0,310.0,2333.0,2332.0,13.0,0.0,330.0
18003721357569183,VIDEO,,,,,,5.0,514.0,3198.0,3131.0,15.0,0.0,534.0
17943786437382112,VIDEO,,,,,,3.0,251.0,1764.0,1721.0,9.0,0.0,263.0
17988049051663862,VIDEO,,,,,,1.0,104.0,1073.0,1059.0,3.0,1.0,109.0
18341676139055106,VIDEO,,,,,,3.0,171.0,2509.0,2424.0,6.0,0.0,180.0
18003270592577641,VIDEO,,,,,,2.0,272.0,1573.0,1535.0,8.0,0.0,282.0
17854781018895436,VIDEO,,,,,,2.0,240.0,2196.0,2178.0,9.0,0.0,251.0
17938981268450704,VIDEO,,,,,,10.0,274.0,3896.0,3920.0,11.0,1.0,296.0
18337537099027287,VIDEO,,,,,,19.0,252.0,2591.0,2622.0,6.0,1.0,278.0
18214572064202170,CAROUSEL_ALBUM,93.0,595.0,539.0,2.0,0.0,,,,,,,
17986695037784641,VIDEO,,,,,,4.0,177.0,1146.0,1147.0,3.0,0.0,184.0
18341919772032529,VIDEO,,,,,,4.0,130.0,1391.0,1380.0,2.0,0.0,136.0
17977966162934943,VIDEO,,,,,,3.0,157.0,1047.0,1070.0,5.0,0.0,165.0
17896962212717195,VIDEO,,,,,,6.0,332.0,2002.0,1990.0,8.0,0.0,346.0
17907359477695085,VIDEO,,,,,,31.0,1879.0,21818.0,21284.0,64.0,3.0,1977.0
17978999446822615,VIDEO,,,,,,14.0,330.0,2220.0,2193.0,5.0,0.0,349.0
17965026317141790,VIDEO,,,,,,11.0,456.0,2942.0,2908.0,18.0,1.0,486.0
17948846978410030,CAROUSEL_ALBUM,79.0,560.0,504.0,0.0,0.0,,,,,,,
18171472480248056,VIDEO,,,,,,3.0,373.0,2553.0,2504.0,4.0,0.0,380.0
17939622593588658,VIDEO,,,,,,155.0,10882.0,250259.0,240092.0,1487.0,14.0,12538.0
17861122859850439,VIDEO,,,,,,5.0,579.0,4299.0,4356.0,25.0,0.0,609.0
18006177883538897,VIDEO,,,,,,2.0,194.0,1916.0,1837.0,8.0,0.0,204.0
17920987826646200,VIDEO,,,,,,7.0,375.0,3296.0,3150.0,12.0,0.0,394.0
17975625391904886,VIDEO,,,,,,7.0,248.0,3037.0,3010.0,4.0,0.0,259.0
18271269760102646,VIDEO,,,,,,14.0,464.0,2640.0,2531.0,7.0,0.0,485.0
17962668176167236,VIDEO,,,,,,7.0,368.0,2969.0,2839.0,6.0,0.0,381.0
17990957662641536,VIDEO,,,,,,6.0,236.0,2985.0,3010.0,7.0,0.0,249.0
17970744886976096,VIDEO,,,,,,5.0,227.0,3436.0,3240.0,6.0,0.0,238.0
18004763791541910,CAROUSEL_ALBUM,55.0,510.0,449.0,1.0,79.0,,,,,,,
18031728418429223,VIDEO,,,,,,2.0,300.0,3897.0,3900.0,8.0,1.0,311.0
17998349872580271,VIDEO,,,,,,0.0,243.0,2686.0,2731.0,6.0,0.0,249.0
17936692619587371,VIDEO,,,,,,9.0,215.0,3939.0,3990.0,7.0,0.0,231.0
17953941758149576,VIDEO,,,,,,2.0,236.0,3262.0,3324.0,6.0,0.0,244.0
17984697115697166,CAROUSEL_ALBUM,74.0,1033.0,936.0,2.0,377.0,,,,,,,
18196155304231107,VIDEO,,,,,,2.0,272.0,2830.0,2966.0,9.0,0.0,283.0
18003487291551850,VIDEO,,,,,,219.0,38924.0,417143.0,410358.0,1356.0,24.0,40523.0
18119985925288098,VIDEO,,,,,,0.0,389.0,3098.0,3294.0,4.0,0.0,393.0
17966429921024139,VIDEO,,,,,,3.0,377.0,3286.0,3538.0,12.0,1.0,393.0
17997029617580006,CAROUSEL_ALBUM,38.0,341.0,316.0,1.0,0.0,,,,,,,
17874290612754877,VIDEO,,,,,,1.0,397.0,3261.0,3420.0,4.0,1.0,403.0
18195581794210823,VIDEO,,,,,,2.0,470.0,13328.0,14669.0,16.0,0.0,488.0
17935611686424423,VIDEO,,,,,,6.0,830.0,6123.0,6529.0,16.0,1.0,853.0
18264959758105013,VIDEO,,,,,,1.0,272.0,2671.0,2685.0,6.0,0.0,279.0
17966846123048250,VIDEO,,,,,,0.0,415.0,2306.0,2252.0,5.0,0.0,420.0
18164416969261696,VIDEO,,,,,,1.0,150.0,1534.0,1567.0,0.0,0.0,151.0
17998745065564498,VIDEO,,,,,,0.0,434.0,2251.0,2298.0,2.0,0.0,436.0
17977048111878886,VIDEO,,,,,,4.0,64.0,1307.0,1322.0,0.0,0.0,68.0
17997457744567723,VIDEO,,,,,,1.0,60.0,2184.0,2187.0,1.0,0.0,62.0
18020934100455328,VIDEO,,,,,,1.0,453.0,2324.0,2322.0,4.0,0.0,458.0
17955241628203498,CAROUSEL_ALBUM,27.0,242.0,227.0,0.0,0.0,,,,,,,
17877874700736176,VIDEO,,,,,,0.0,651.0,2343.0,2363.0,7.0,0.0,658.0
17954231903200300,VIDEO,,,,,,2.0,371.0,2157.0,2195.0,1.0,0.0,374.0
17974904068884846,VIDEO,,,,,,4.0,253.0,2703.0,2645.0,7.0,0.0,264.0
17934399209433770,VIDEO,,,,,,4.0,598.0,13520.0,13633.0,10.0,0.0,612.0
18033294412416622,CAROUSEL_ALBUM,36.0,298.0,264.0,2.0,166.0,,,,,,,
17887231976745944,VIDEO,,,,,,6.0,82.0,1364.0,1312.0,2.0,0.0,90.0
17932648403465143,VIDEO,,,,,,0.0,150.0,2094.0,2130.0,0.0,0.0,150.0
17874525776745703,VIDEO,,,,,,0.0,33.0,1120.0,1073.0,0.0,0.0,33.0
18165836071251466,VIDEO,,,,,,3.0,203.0,2390.0,2392.0,6.0,1.0,213.0
18067822798336452,VIDEO,,,,,,0.0,34.0,1077.0,1021.0,0.0,0.0,34.0
18153568120281090,CAROUSEL_ALBUM,26.0,320.0,292.0,0.0,0.0,,,,,,,
17966675912002470,VIDEO,,,,,,2.0,27.0,855.0,860.0,0.0,0.0,29.0
17963669509936818,VIDEO,,,,,,0.0,138.0,2131.0,2130.0,4.0,0.0,142.0
18034656574406303,VIDEO,,,,,,2.0,39.0,1039.0,1001.0,0.0,0.0,41.0
17983947940676030,VIDEO,,,,,,3.0,65.0,1121.0,1091.0,3.0,0.0,71.0
17935350155525561,CAROUSEL_ALBUM,25.0,273.0,250.0,0.0,0.0,,,,,,,
17883103745754727,IMAGE,26.0,301.0,264.0,1.0,0.0,,,,,,,
18012248572477956,CAROUSEL_ALBUM,63.0,318.0,281.0,0.0,0.0,,,,,,,
