media_id,media_type,engagement,impressions,reach,saved,video_views,video_comments,video_likes,video_plays,video_reach,video_saved,video_shares,video_interactions
17943140204485221,VIDEO,,,,,,10.0,526.0,5122.0,4902.0,107.0,1.0,644.0
17976831377032849,VIDEO,,,,,,8.0,1087.0,16888.0,15833.0,152.0,1.0,1248.0
17968291136209367,VIDEO,,,,,,11.0,152.0,2225.0,2104.0,7.0,1.0,171.0
18346836808031022,VIDEO,,,,,,26.0,368.0,3359.0,3235.0,10.0,0.0,404.0
18167549188281056,CAROUSEL_ALBUM,384.0,2770.0,2389.0,9.0,0.0,,,,,,,
18273489337119691,VIDEO,,,,,,33.0,803.0,6387.0,5839.0,34.0,1.0,871.0
18059939899353810,VIDEO,,,,,,4.0,183.0,3199.0,2875.0,6.0,0.0,193.0
17980556446942319,VIDEO,,,,,,11.0,262.0,3272.0,3145.0,12.0,0.0,285.0
18347885284026803,VIDEO,,,,,,5.0,517.0,15182.0,15255.0,25.0,0.0,547.0
18179542273249425,VIDEO,,,,,,11.0,196.0,2760.0,2648.0,9.0,0.0,216.0
17951610170327993,VIDEO,,,,,,9.0,257.0,3236.0,3235.0,6.0,0.0,272.0
17990924653681298,VIDEO,,,,,,11.0,330.0,4873.0,4964.0,8.0,0.0,349.0
18053467066378330,CAROUSEL_ALBUM,174.0,2333.0,1988.0,1.0,0.0,,,,,,,
18340669381031613,VIDEO,,,,,,16.0,425.0,6897.0,6865.0,103.0,0.0,544.0
18010270168526764,VIDEO,,,,,,4.0,737.0,5994.0,5908.0,16.0,0.0,757.0
18318990493073675,VIDEO,,,,,,7.0,383.0,5107.0,5210.0,8.0,0.0,398.0
17997503683632576,VIDEO,,,,,,12.0,529.0,5975.0,5918.0,13.0,0.0,554.0
17970142465992427,VIDEO,,,,,,141.0,4714.0,117860.0,111255.0,374.0,11.0,5240.0
17991255901751643,VIDEO,,,,,,11.0,281.0,4572.0,4514.0,12.0,0.0,304.0
18042017350412165,VIDEO,,,,,,0.0,377.0,4080.0,4157.0,12.0,0.0,389.0
18195149029223547,VIDEO,,,,,,17.0,431.0,5169.0,5364.0,17.0,0.0,465.0
17955264359235742,VIDEO,,,,,,21.0,1038.0,22360.0,21383.0,246.0,1.0,1306.0
18008579281553978,VIDEO,,,,,,5.0,441.0,4363.0,4469.0,11.0,1.0,458.0
17964422576225593,CAROUSEL_ALBUM,180.0,1901.0,1765.0,6.0,0.0,,,,,,,
17936022068496000,VIDEO,,,,,,0.0,298.0,4383.0,4399.0,10.0,0.0,308.0
18274224391106264,VIDEO,,,,,,12.0,375.0,20812.0,20110.0,30.0,0.0,417.0
17944914647344114,VIDEO,,,,,,7.0,366.0,4065.0,3968.0,15.0,0.0,388.0
18003721357569183,VIDEO,,,,,,5.0,557.0,4619.0,4551.0,16.0,0.0,578.0
17943786437382112,VIDEO,,,,,,4.0,286.0,3289.0,3324.0,16.0,0.0,306.0
17988049051663862,VIDEO,,,,,,1.0,132.0,2434.0,2450.0,7.0,1.0,141.0
18341676139055106,VIDEO,,,,,,3.0,209.0,3778.0,3732.0,9.0,0.0,221.0
18003270592577641,VIDEO,,,,,,2.0,292.0,2564.0,2549.0,9.0,0.0,303.0
17854781018895436,VIDEO,,,,,,3.0,254.0,3184.0,3250.0,9.0,0.0,266.0
17938981268450704,VIDEO,,,,,,12.0,336.0,5244.0,5324.0,21.0,1.0,370.0
18337537099027287,VIDEO,,,,,,21.0,298.0,3687.0,3795.0,8.0,1.0,328.0
18214572064202170,CAROUSEL_ALBUM,104.0,895.0,831.0,4.0,0.0,,,,,,,
17986695037784641,VIDEO,,,,,,4.0,201.0,2025.0,2079.0,4.0,0.0,209.0
18341919772032529,VIDEO,,,,,,4.0,151.0,2272.0,2252.0,3.0,0.0,158.0
17977966162934943,VIDEO,,,,,,3.0,171.0,1794.0,1848.0,6.0,0.0,180.0
17896962212717195,VIDEO,,,,,,6.0,347.0,2769.0,2788.0,8.0,0.0,361.0
17907359477695085,VIDEO,,,,,,31.0,1999.0,24358.0,24059.0,71.0,3.0,2104.0
17978999446822615,VIDEO,,,,,,14.0,343.0,2894.0,2900.0,5.0,0.0,362.0
17965026317141790,VIDEO,,,,,,11.0,489.0,3610.0,3583.0,21.0,1.0,522.0
17948846978410030,CAROUSEL_ALBUM,81.0,772.0,709.0,0.0,0.0,,,,,,,
18171472480248056,VIDEO,,,,,,3.0,383.0,3151.0,3164.0,4.0,0.0,390.0
17939622593588658,VIDEO,,,,,,536.0,54687.0,945438.0,896980.0,8545.0,96.0,63864.0
17861122859850439,VIDEO,,,,,,5.0,590.0,4930.0,5032.0,25.0,0.0,620.0
18006177883538897,VIDEO,,,,,,2.0,215.0,2697.0,2637.0,9.0,0.0,226.0
17920987826646200,VIDEO,,,,,,7.0,386.0,3894.0,3739.0,14.0,0.0,407.0
17975625391904886,VIDEO,,,,,,7.0,253.0,3545.0,3574.0,5.0,0.0,265.0
18271269760102646,VIDEO,,,,,,14.0,474.0,3129.0,3050.0,7.0,0.0,495.0
17962668176167236,VIDEO,,,,,,7.0,379.0,3444.0,3299.0,6.0,0.0,392.0
17990957662641536,VIDEO,,,,,,6.0,248.0,3425.0,3483.0,6.0,0.0,260.0
17970744886976096,VIDEO,,,,,,5.0,238.0,3974.0,3815.0,7.0,0.0,250.0
18004763791541910,CAROUSEL_ALBUM,60.0,667.0,609.0,1.0,93.0,,,,,,,
18031728418429223,VIDEO,,,,,,2.0,313.0,4347.0,4357.0,8.0,1.0,324.0
17998349872580271,VIDEO,,,,,,0.0,254.0,3097.0,3182.0,6.0,0.0,260.0
17936692619587371,VIDEO,,,,,,9.0,236.0,4493.0,4564.0,11.0,0.0,256.0
17953941758149576,VIDEO,,,,,,4.0,249.0,3739.0,3887.0,7.0,0.0,260.0
17984697115697166,CAROUSEL_ALBUM,78.0,1264.0,1171.0,4.0,473.0,,,,,,,
18196155304231107,VIDEO,,,,,,2.0,280.0,3257.0,3456.0,11.0,0.0,293.0
18003487291551850,VIDEO,,,,,,235.0,41191.0,449656.0,439284.0,1474.0,24.0,42924.0
18119985925288098,VIDEO,,,,,,0.0,401.0,3519.0,3745.0,5.0,0.0,406.0
17966429921024139,VIDEO,,,,,,3.0,384.0,3691.0,3975.0,12.0,1.0,400.0
17997029617580006,CAROUSEL_ALBUM,41.0,494.0,470.0,2.0,0.0,,,,,,,
17874290612754877,VIDEO,,,,,,1.0,408.0,3679.0,3867.0,4.0,1.0,414.0
18195581794210823,VIDEO,,,,,,2.0,480.0,13710.0,15074.0,17.0,0.0,499.0
17935611686424423,VIDEO,,,,,,6.0,841.0,6525.0,6901.0,16.0,1.0,864.0
18264959758105013,VIDEO,,,,,,1.0,283.0,3110.0,3178.0,6.0,0.0,290.0
17966846123048250,VIDEO,,,,,,0.0,429.0,2672.0,2627.0,5.0,0.0,434.0
18164416969261696,VIDEO,,,,,,1.0,158.0,1879.0,1895.0,0.0,0.0,159.0
17998745065564498,VIDEO,,,,,,0.0,440.0,2606.0,2634.0,2.0,0.0,442.0
17977048111878886,VIDEO,,,,,,4.0,77.0,1699.0,1700.0,3.0,0.0,84.0
17997457744567723,VIDEO,,,,,,1.0,67.0,2564.0,2556.0,1.0,0.0,69.0
18020934100455328,VIDEO,,,,,,1.0,465.0,2698.0,2741.0,4.0,0.0,470.0
17955241628203498,CAROUSEL_ALBUM,29.0,380.0,371.0,0.0,0.0,,,,,,,
17877874700736176,VIDEO,,,,,,0.0,660.0,2723.0,2761.0,7.0,0.0,667.0
17954231903200300,VIDEO,,,,,,2.0,379.0,2560.0,2632.0,1.0,0.0,382.0
17974904068884846,VIDEO,,,,,,5.0,261.0,3186.0,3154.0,9.0,0.0,275.0
17934399209433770,VIDEO,,,,,,4.0,614.0,13961.0,14035.0,11.0,0.0,629.0
18033294412416622,CAROUSEL_ALBUM,42.0,498.0,463.0,2.0,297.0,,,,,,,
17887231976745944,VIDEO,,,,,,6.0,101.0,1949.0,1928.0,3.0,0.0,110.0
17932648403465143,VIDEO,,,,,,0.0,156.0,2520.0,2566.0,0.0,0.0,156.0
17874525776745703,VIDEO,,,,,,0.0,41.0,1578.0,1537.0,0.0,0.0,41.0
18165836071251466,VIDEO,,,,,,3.0,215.0,2958.0,2984.0,6.0,1.0,225.0
18067822798336452,VIDEO,,,,,,0.0,40.0,1676.0,1626.0,0.0,0.0,40.0
18153568120281090,CAROUSEL_ALBUM,30.0,565.0,535.0,0.0,0.0,,,,,,,
17966675912002470,VIDEO,,,,,,2.0,37.0,1338.0,1378.0,0.0,0.0,39.0
17963669509936818,VIDEO,,,,,,0.0,142.0,2598.0,2591.0,4.0,0.0,146.0
18034656574406303,VIDEO,,,,,,2.0,44.0,1535.0,1518.0,0.0,0.0,46.0
17983947940676030,VIDEO,,,,,,8.0,77.0,1682.0,1646.0,4.0,0.0,89.0
17935350155525561,CAROUSEL_ALBUM,28.0,496.0,465.0,0.0,0.0,,,,,,,
17883103745754727,IMAGE,29.0,552.0,506.0,1.0,0.0,,,,,,,
18012248572477956,CAROUSEL_ALBUM,65.0,551.0,504.0,0.0,0.0,,,,,,,
