media_id,media_type,engagement,impressions,reach,saved,video_views,video_comments,video_likes,video_plays,video_reach,video_saved,video_shares,video_interactions
17997503683632576,VIDEO,,,,,,9.0,205.0,978.0,906.0,2.0,0.0,216.0
17970142465992427,VIDEO,,,,,,73.0,1310.0,19011.0,18129.0,95.0,4.0,1482.0
17991255901751643,VIDEO,,,,,,10.0,200.0,1917.0,1775.0,7.0,0.0,217.0
18042017350412165,VIDEO,,,,,,0.0,324.0,2014.0,1920.0,9.0,0.0,333.0
18195149029223547,VIDEO,,,,,,15.0,332.0,2919.0,2997.0,11.0,0.0,358.0
17955264359235742,VIDEO,,,,,,4.0,770.0,15552.0,15029.0,137.0,0.0,911.0
18008579281553978,VIDEO,,,,,,3.0,368.0,2624.0,2627.0,8.0,0.0,379.0
17964422576225593,CAROUSEL_ALBUM,161.0,1240.0,1155.0,1.0,0.0,,,,,,,
17936022068496000,VIDEO,,,,,,0.0,249.0,2778.0,2741.0,7.0,0.0,256.0
18274224391106264,VIDEO,,,,,,9.0,264.0,18578.0,18028.0,20.0,0.0,293.0
17944914647344114,VIDEO,,,,,,7.0,317.0,2617.0,2609.0,13.0,0.0,337.0
18003721357569183,VIDEO,,,,,,5.0,518.0,3443.0,3407.0,15.0,0.0,538.0
17943786437382112,VIDEO,,,,,,3.0,252.0,2020.0,1980.0,9.0,0.0,264.0
17988049051663862,VIDEO,,,,,,1.0,108.0,1293.0,1282.0,3.0,1.0,113.0
18341676139055106,VIDEO,,,,,,3.0,174.0,2705.0,2612.0,6.0,0.0,183.0
18003270592577641,VIDEO,,,,,,2.0,273.0,1731.0,1704.0,8.0,0.0,283.0
17854781018895436,VIDEO,,,,,,2.0,241.0,2359.0,2344.0,9.0,0.0,252.0
17938981268450704,VIDEO,,,,,,10.0,281.0,4098.0,4128.0,12.0,1.0,304.0
18337537099027287,VIDEO,,,,,,19.0,258.0,2766.0,2808.0,7.0,1.0,285.0
18214572064202170,CAROUSEL_ALBUM,96.0,646.0,591.0,2.0,0.0,,,,,,,
17986695037784641,VIDEO,,,,,,4.0,179.0,1281.0,1301.0,3.0,0.0,186.0
18341919772032529,VIDEO,,,,,,4.0,131.0,1532.0,1528.0,2.0,0.0,137.0
17977966162934943,VIDEO,,,,,,3.0,157.0,1163.0,1187.0,6.0,0.0,166.0
17896962212717195,VIDEO,,,,,,6.0,334.0,2120.0,2113.0,8.0,0.0,348.0
17907359477695085,VIDEO,,,,,,31.0,1901.0,22440.0,21959.0,67.0,3.0,2002.0
17978999446822615,VIDEO,,,,,,14.0,330.0,2324.0,2310.0,5.0,0.0,349.0
17965026317141790,VIDEO,,,,,,11.0,458.0,3046.0,3006.0,18.0,1.0,488.0
17948846978410030,CAROUSEL_ALBUM,79.0,593.0,539.0,0.0,0.0,,,,,,,
18171472480248056,VIDEO,,,,,,3.0,373.0,2649.0,2609.0,4.0,0.0,380.0
17939622593588658,VIDEO,,,,,,211.0,18002.0,390615.0,370288.0,2502.0,25.0,20740.0
17861122859850439,VIDEO,,,,,,5.0,579.0,4395.0,4460.0,25.0,0.0,609.0
18006177883538897,VIDEO,,,,,,2.0,195.0,2044.0,1959.0,8.0,0.0,205.0
17920987826646200,VIDEO,,,,,,7.0,375.0,3390.0,3235.0,12.0,0.0,394.0
17975625391904886,VIDEO,,,,,,7.0,248.0,3116.0,3108.0,4.0,0.0,259.0
18271269760102646,VIDEO,,,,,,14.0,464.0,2717.0,2605.0,7.0,0.0,485.0
17962668176167236,VIDEO,,,,,,7.0,368.0,3045.0,2925.0,6.0,0.0,381.0
17990957662641536,VIDEO,,,,,,6.0,236.0,3053.0,3072.0,7.0,0.0,249.0
17970744886976096,VIDEO,,,,,,5.0,227.0,3519.0,3334.0,6.0,0.0,238.0
