media_id,media_type,engagement,impressions,reach,saved,video_views,video_comments,video_likes,video_plays,video_reach,video_saved,video_shares,video_interactions
17995829825137446,CAROUSEL_ALBUM,122.0,674.0,600.0,0.0,0.0,,,,,,,
17899824185841697,VIDEO,,,,,,4.0,357.0,3861.0,3770.0,11.0,0.0,372.0
18064883164418565,VIDEO,,,,,,3.0,177.0,2587.0,2444.0,4.0,0.0,184.0
17967852242564381,VIDEO,,,,,,15.0,500.0,5610.0,5480.0,19.0,3.0,537.0
17997749198031565,CAROUSEL_ALBUM,142.0,1099.0,904.0,2.0,0.0,,,,,,,
18032718901532735,VIDEO,,,,,,20.0,263.0,4980.0,4891.0,22.0,0.0,305.0
17989115669188488,VIDEO,,,,,,2.0,156.0,2924.0,2839.0,2.0,0.0,160.0
18257298013095150,VIDEO,,,,,,5.0,282.0,4132.0,3996.0,13.0,0.0,300.0
18029842624549357,CAROUSEL_ALBUM,193.0,1336.0,1095.0,1.0,0.0,,,,,,,
18269035822196609,VIDEO,,,,,,14.0,514.0,19119.0,19163.0,23.0,0.0,551.0
18268236517194123,VIDEO,,,,,,1.0,234.0,3017.0,2800.0,8.0,2.0,245.0
17966988164586134,VIDEO,,,,,,9.0,790.0,7673.0,7709.0,25.0,0.0,824.0
17992763333094461,CAROUSEL_ALBUM,162.0,1455.0,1211.0,0.0,0.0,,,,,,,
17960899877430850,VIDEO,,,,,,29.0,1675.0,46201.0,45485.0,69.0,15.0,1788.0
18275142694176284,CAROUSEL_ALBUM,180.0,1332.0,1121.0,0.0,0.0,,,,,,,
17882118947873337,VIDEO,,,,,,7.0,351.0,5176.0,4694.0,75.0,0.0,433.0
18369673003037056,CAROUSEL_ALBUM,150.0,1301.0,1034.0,1.0,0.0,,,,,,,
17970212714519718,VIDEO,,,,,,17.0,599.0,13766.0,13828.0,23.0,1.0,640.0
17895292475821385,VIDEO,,,,,,8.0,334.0,3748.0,3482.0,8.0,0.0,350.0
18010556992665529,VIDEO,,,,,,7.0,431.0,4252.0,4025.0,9.0,1.0,448.0
17960414240573806,CAROUSEL_ALBUM,135.0,1336.0,1069.0,0.0,0.0,,,,,,,
17980350938261458,VIDEO,,,,,,12.0,327.0,4800.0,4744.0,8.0,0.0,347.0
18297154912096011,VIDEO,,,,,,10.0,487.0,5935.0,5153.0,16.0,2.0,515.0
17956281923565014,VIDEO,,,,,,4.0,213.0,3592.0,3444.0,28.0,0.0,245.0
18016030057614268,CAROUSEL_ALBUM,199.0,1504.0,1249.0,3.0,0.0,,,,,,,
17938544942658647,VIDEO,,,,,,11.0,223.0,3675.0,3264.0,8.0,1.0,243.0
18004617043744510,CAROUSEL_ALBUM,201.0,1570.0,1275.0,3.0,0.0,,,,,,,
18182124742283040,VIDEO,,,,,,11.0,375.0,5615.0,5561.0,26.0,1.0,413.0
17969436857237541,CAROUSEL_ALBUM,140.0,1196.0,953.0,0.0,0.0,,,,,,,
17994625876807884,VIDEO,,,,,,10.0,357.0,5089.0,4588.0,80.0,0.0,447.0
17989532851887990,VIDEO,,,,,,9.0,204.0,3378.0,3230.0,8.0,0.0,221.0
18286676836116247,VIDEO,,,,,,14.0,2280.0,17283.0,17007.0,29.0,0.0,2323.0
17848993310986230,CAROUSEL_ALBUM,182.0,1427.0,1227.0,2.0,0.0,,,,,,,
17877851690872507,VIDEO,,,,,,17.0,813.0,8265.0,8002.0,22.0,0.0,852.0
18176515228285899,VIDEO,,,,,,44.0,4805.0,152317.0,148986.0,1589.0,5.0,6443.0
17973168803141184,VIDEO,,,,,,6.0,693.0,6660.0,6473.0,18.0,3.0,720.0
17990216491965040,VIDEO,,,,,,1.0,144.0,2670.0,2549.0,10.0,2.0,157.0
17978522681057447,CAROUSEL_ALBUM,186.0,1804.0,1586.0,2.0,0.0,,,,,,,
18016953502581118,VIDEO,,,,,,3.0,337.0,4130.0,3783.0,3.0,0.0,343.0
17991170557834207,VIDEO,,,,,,3.0,295.0,3434.0,3150.0,13.0,0.0,311.0
17996010736885590,VIDEO,,,,,,9.0,308.0,2971.0,2749.0,6.0,1.0,324.0
18071161447347048,CAROUSEL_ALBUM,157.0,1531.0,1314.0,4.0,0.0,,,,,,,
17993169574795828,VIDEO,,,,,,13.0,448.0,7877.0,7601.0,28.0,0.0,489.0
18243270835161520,VIDEO,,,,,,10.0,336.0,3675.0,3538.0,3.0,1.0,350.0
18062997415389276,VIDEO,,,,,,16.0,402.0,5568.0,5364.0,16.0,2.0,436.0
17853264164939710,CAROUSEL_ALBUM,261.0,2090.0,1870.0,1.0,0.0,,,,,,,
18072695782368645,VIDEO,,,,,,23.0,2317.0,149353.0,148377.0,76.0,0.0,2416.0
17886202994777305,VIDEO,,,,,,5.0,320.0,3553.0,3235.0,10.0,0.0,335.0
17940544751512099,VIDEO,,,,,,18.0,486.0,3796.0,3708.0,6.0,2.0,512.0
17994852241842825,CAROUSEL_ALBUM,191.0,1999.0,1730.0,2.0,0.0,,,,,,,
17905076114765997,VIDEO,,,,,,11.0,878.0,6565.0,6342.0,28.0,1.0,918.0
17961886100429203,VIDEO,,,,,,6.0,196.0,4201.0,3975.0,10.0,0.0,212.0
17985478951995508,VIDEO,,,,,,9.0,600.0,3955.0,4017.0,8.0,0.0,617.0
17873150894867029,CAROUSEL_ALBUM,186.0,1488.0,1282.0,2.0,0.0,,,,,,,
17944971179622291,VIDEO,,,,,,13.0,815.0,10520.0,10333.0,20.0,2.0,850.0
18285817321129936,VIDEO,,,,,,11.0,706.0,11152.0,11013.0,14.0,0.0,731.0
17999574067650485,VIDEO,,,,,,75.0,17610.0,212161.0,207230.0,1058.0,72.0,18815.0
17930587079564466,CAROUSEL_ALBUM,184.0,1652.0,1400.0,3.0,0.0,,,,,,,
18363781219005669,CAROUSEL_ALBUM,256.0,1948.0,1670.0,0.0,0.0,,,,,,,
17981795456075169,CAROUSEL_ALBUM,260.0,2532.0,2264.0,1.0,0.0,,,,,,,
18076583194322515,VIDEO,,,,,,7.0,313.0,4001.0,3776.0,71.0,1.0,392.0
17984028283989238,VIDEO,,,,,,19.0,563.0,14634.0,14700.0,22.0,1.0,605.0
17970165677091204,VIDEO,,,,,,6.0,571.0,4952.0,4827.0,10.0,1.0,588.0
17982800708000068,CAROUSEL_ALBUM,200.0,1686.0,1400.0,1.0,0.0,,,,,,,
18086622082328516,VIDEO,,,,,,15.0,489.0,7105.0,6835.0,17.0,0.0,521.0
17986948837802428,VIDEO,,,,,,10.0,222.0,4125.0,3827.0,12.0,3.0,247.0
17911923278718978,VIDEO,,,,,,44.0,3169.0,28871.0,27657.0,439.0,5.0,3657.0
18011318740525294,VIDEO,,,,,,6.0,347.0,3541.0,3264.0,15.0,0.0,368.0
18017322550524655,CAROUSEL_ALBUM,355.0,2947.0,2511.0,4.0,0.0,,,,,,,
18002236468720210,VIDEO,,,,,,52.0,2645.0,38140.0,37262.0,437.0,9.0,3143.0
