media_id,media_type,engagement,impressions,reach,saved,video_views,video_comments,video_likes,video_plays,video_reach,video_saved,video_shares,video_interactions
17968291136209367,VIDEO,,,,,,10.0,109.0,1387.0,1269.0,5.0,1.0,125.0
18346836808031022,VIDEO,,,,,,25.0,329.0,2743.0,2605.0,10.0,0.0,364.0
18167549188281056,CAROUSEL_ALBUM,368.0,2416.0,2082.0,8.0,0.0,,,,,,,
18273489337119691,VIDEO,,,,,,33.0,778.0,5770.0,5262.0,34.0,1.0,846.0
18059939899353810,VIDEO,,,,,,4.0,172.0,2818.0,2584.0,4.0,0.0,180.0
17980556446942319,VIDEO,,,,,,11.0,253.0,2940.0,2788.0,11.0,0.0,275.0
18347885284026803,VIDEO,,,,,,5.0,508.0,14834.0,14884.0,24.0,0.0,537.0
18179542273249425,VIDEO,,,,,,11.0,186.0,2459.0,2379.0,8.0,0.0,205.0
17951610170327993,VIDEO,,,,,,9.0,252.0,2970.0,2988.0,6.0,0.0,267.0
17990924653681298,VIDEO,,,,,,11.0,323.0,4572.0,4649.0,8.0,0.0,342.0
18053467066378330,CAROUSEL_ALBUM,173.0,2243.0,1910.0,1.0,0.0,,,,,,,
18340669381031613,VIDEO,,,,,,16.0,410.0,6540.0,6495.0,95.0,0.0,521.0
18010270168526764,VIDEO,,,,,,4.0,727.0,5743.0,5642.0,17.0,0.0,748.0
18318990493073675,VIDEO,,,,,,7.0,377.0,4890.0,5067.0,8.0,0.0,392.0
17997503683632576,VIDEO,,,,,,12.0,525.0,5771.0,5749.0,13.0,0.0,550.0
17970142465992427,VIDEO,,,,,,141.0,4664.0,116561.0,109490.0,370.0,11.0,5186.0
17991255901751643,VIDEO,,,,,,11.0,277.0,4405.0,4365.0,12.0,0.0,300.0
18042017350412165,VIDEO,,,,,,0.0,373.0,3925.0,4010.0,11.0,0.0,384.0
18195149029223547,VIDEO,,,,,,17.0,420.0,4991.0,5186.0,16.0,0.0,453.0
17955264359235742,VIDEO,,,,,,21.0,996.0,21601.0,20921.0,235.0,1.0,1253.0
18008579281553978,VIDEO,,,,,,5.0,435.0,4221.0,4251.0,11.0,1.0,452.0
17964422576225593,CAROUSEL_ALBUM,180.0,1859.0,1725.0,6.0,0.0,,,,,,,
17936022068496000,VIDEO,,,,,,0.0,291.0,4232.0,4211.0,9.0,0.0,300.0
18274224391106264,VIDEO,,,,,,12.0,365.0,20650.0,19957.0,29.0,0.0,406.0
17944914647344114,VIDEO,,,,,,7.0,360.0,3943.0,3827.0,15.0,0.0,382.0
18003721357569183,VIDEO,,,,,,5.0,551.0,4519.0,4434.0,16.0,0.0,572.0
17943786437382112,VIDEO,,,,,,4.0,281.0,3174.0,3230.0,16.0,0.0,301.0
17988049051663862,VIDEO,,,,,,1.0,131.0,2331.0,2344.0,7.0,1.0,140.0
18341676139055106,VIDEO,,,,,,3.0,206.0,3695.0,3624.0,7.0,0.0,216.0
18003270592577641,VIDEO,,,,,,2.0,291.0,2493.0,2474.0,9.0,0.0,302.0
17854781018895436,VIDEO,,,,,,3.0,254.0,3107.0,3150.0,9.0,0.0,266.0
17938981268450704,VIDEO,,,,,,12.0,331.0,5115.0,5188.0,19.0,1.0,363.0
18337537099027287,VIDEO,,,,,,21.0,295.0,3599.0,3696.0,8.0,1.0,325.0
18214572064202170,CAROUSEL_ALBUM,104.0,870.0,807.0,4.0,0.0,,,,,,,
17986695037784641,VIDEO,,,,,,4.0,198.0,1955.0,1995.0,4.0,0.0,206.0
18341919772032529,VIDEO,,,,,,4.0,149.0,2194.0,2155.0,3.0,0.0,156.0
17977966162934943,VIDEO,,,,,,3.0,171.0,1735.0,1786.0,6.0,0.0,180.0
17896962212717195,VIDEO,,,,,,6.0,345.0,2697.0,2707.0,8.0,0.0,359.0
17907359477695085,VIDEO,,,,,,31.0,1986.0,24124.0,23572.0,71.0,3.0,2091.0
17978999446822615,VIDEO,,,,,,14.0,342.0,2835.0,2823.0,5.0,0.0,361.0
17965026317141790,VIDEO,,,,,,11.0,486.0,3556.0,3527.0,21.0,1.0,519.0
17948846978410030,CAROUSEL_ALBUM,81.0,753.0,693.0,0.0,0.0,,,,,,,
18171472480248056,VIDEO,,,,,,3.0,382.0,3096.0,3108.0,4.0,0.0,389.0
17939622593588658,VIDEO,,,,,,488.0,49804.0,855106.0,799900.0,7819.0,89.0,58200.0
17861122859850439,VIDEO,,,,,,5.0,588.0,4868.0,4965.0,25.0,0.0,618.0
18006177883538897,VIDEO,,,,,,2.0,214.0,2618.0,2570.0,9.0,0.0,225.0
17920987826646200,VIDEO,,,,,,7.0,386.0,3833.0,3678.0,14.0,0.0,407.0
17975625391904886,VIDEO,,,,,,7.0,252.0,3496.0,3524.0,5.0,0.0,264.0
18271269760102646,VIDEO,,,,,,14.0,473.0,3084.0,3001.0,7.0,0.0,494.0
17962668176167236,VIDEO,,,,,,7.0,379.0,3399.0,3269.0,6.0,0.0,392.0
17990957662641536,VIDEO,,,,,,6.0,248.0,3382.0,3437.0,6.0,0.0,260.0
17970744886976096,VIDEO,,,,,,5.0,237.0,3923.0,3776.0,7.0,0.0,249.0
18004763791541910,CAROUSEL_ALBUM,60.0,650.0,591.0,1.0,92.0,,,,,,,
18031728418429223,VIDEO,,,,,,2.0,313.0,4302.0,4299.0,8.0,1.0,324.0
17998349872580271,VIDEO,,,,,,0.0,253.0,3055.0,3139.0,6.0,0.0,259.0
17936692619587371,VIDEO,,,,,,9.0,235.0,4430.0,4500.0,11.0,0.0,255.0
17953941758149576,VIDEO,,,,,,4.0,248.0,3694.0,3840.0,7.0,0.0,259.0
17984697115697166,CAROUSEL_ALBUM,78.0,1241.0,1147.0,4.0,467.0,,,,,,,
18196155304231107,VIDEO,,,,,,2.0,280.0,3212.0,3404.0,11.0,0.0,293.0
18003487291551850,VIDEO,,,,,,233.0,40914.0,446217.0,435178.0,1470.0,24.0,42641.0
18119985925288098,VIDEO,,,,,,0.0,399.0,3469.0,3696.0,5.0,0.0,404.0
17966429921024139,VIDEO,,,,,,3.0,383.0,3646.0,3927.0,12.0,1.0,399.0
17997029617580006,CAROUSEL_ALBUM,41.0,477.0,453.0,2.0,0.0,,,,,,,
17874290612754877,VIDEO,,,,,,1.0,408.0,3635.0,3819.0,4.0,1.0,414.0
18195581794210823,VIDEO,,,,,,2.0,479.0,13665.0,15029.0,17.0,0.0,498.0
17935611686424423,VIDEO,,,,,,6.0,840.0,6480.0,6837.0,16.0,1.0,863.0
18264959758105013,VIDEO,,,,,,1.0,282.0,3057.0,3113.0,6.0,0.0,289.0
17966846123048250,VIDEO,,,,,,0.0,427.0,2631.0,2570.0,5.0,0.0,432.0
18164416969261696,VIDEO,,,,,,1.0,157.0,1840.0,1842.0,0.0,0.0,158.0
17998745065564498,VIDEO,,,,,,0.0,440.0,2565.0,2584.0,2.0,0.0,442.0
17977048111878886,VIDEO,,,,,,4.0,75.0,1654.0,1648.0,3.0,0.0,82.0
17997457744567723,VIDEO,,,,,,1.0,66.0,2519.0,2494.0,1.0,0.0,68.0
18020934100455328,VIDEO,,,,,,1.0,463.0,2653.0,2678.0,4.0,0.0,468.0
17955241628203498,CAROUSEL_ALBUM,29.0,366.0,356.0,0.0,0.0,,,,,,,
17877874700736176,VIDEO,,,,,,0.0,657.0,2679.0,2723.0,7.0,0.0,664.0
17954231903200300,VIDEO,,,,,,2.0,378.0,2513.0,2581.0,1.0,0.0,381.0
17974904068884846,VIDEO,,,,,,5.0,261.0,3132.0,3076.0,9.0,0.0,275.0
17934399209433770,VIDEO,,,,,,4.0,611.0,13909.0,14031.0,12.0,0.0,627.0
18033294412416622,CAROUSEL_ALBUM,42.0,480.0,443.0,2.0,285.0,,,,,,,
17887231976745944,VIDEO,,,,,,6.0,99.0,1877.0,1845.0,3.0,0.0,108.0
17932648403465143,VIDEO,,,,,,0.0,156.0,2473.0,2518.0,0.0,0.0,156.0
17874525776745703,VIDEO,,,,,,0.0,41.0,1530.0,1493.0,0.0,0.0,41.0
18165836071251466,VIDEO,,,,,,3.0,211.0,2894.0,2929.0,7.0,1.0,222.0
18067822798336452,VIDEO,,,,,,0.0,40.0,1613.0,1567.0,1.0,0.0,41.0
18153568120281090,CAROUSEL_ALBUM,30.0,540.0,512.0,0.0,0.0,,,,,,,
17966675912002470,VIDEO,,,,,,2.0,37.0,1286.0,1320.0,0.0,0.0,39.0
17963669509936818,VIDEO,,,,,,0.0,142.0,2546.0,2545.0,4.0,0.0,146.0
18034656574406303,VIDEO,,,,,,2.0,44.0,1483.0,1460.0,0.0,0.0,46.0
17983947940676030,VIDEO,,,,,,8.0,76.0,1617.0,1580.0,4.0,0.0,88.0
17935350155525561,CAROUSEL_ALBUM,28.0,468.0,440.0,0.0,0.0,,,,,,,
17883103745754727,IMAGE,29.0,525.0,479.0,1.0,0.0,,,,,,,
18012248572477956,CAROUSEL_ALBUM,65.0,525.0,481.0,0.0,0.0,,,,,,,
