media_id,media_type,engagement,impressions,reach,saved,video_views,video_comments,video_likes,video_plays,video_reach,video_saved,video_shares,video_interactions
18247627027154946,VIDEO,,,,,,7.0,553.0,3845.0,3642.0,19.0,0.0,579.0
17982013885974803,VIDEO,,,,,,6.0,321.0,3113.0,3067.0,11.0,0.0,338.0
17997097213736751,VIDEO,,,,,,16.0,317.0,4328.0,4188.0,24.0,0.0,357.0
18274437094116797,CAROUSEL_ALBUM,290.0,2089.0,1725.0,5.0,0.0,,,,,,,
17943140204485221,VIDEO,,,,,,10.0,593.0,6400.0,6228.0,123.0,1.0,727.0
17976831377032849,VIDEO,,,,,,8.0,1118.0,17745.0,16560.0,163.0,1.0,1290.0
17968291136209367,VIDEO,,,,,,11.0,162.0,2644.0,2563.0,7.0,1.0,181.0
18346836808031022,VIDEO,,,,,,35.0,404.0,3919.0,3927.0,13.0,0.0,452.0
18167549188281056,CAROUSEL_ALBUM,388.0,2975.0,2584.0,10.0,0.0,,,,,,,
18273489337119691,VIDEO,,,,,,33.0,821.0,6852.0,6285.0,35.0,1.0,890.0
18059939899353810,VIDEO,,,,,,4.0,190.0,3586.0,3289.0,6.0,0.0,200.0
17980556446942319,VIDEO,,,,,,12.0,267.0,3602.0,3493.0,12.0,0.0,291.0
18347885284026803,VIDEO,,,,,,5.0,525.0,15532.0,15586.0,25.0,0.0,555.0
18179542273249425,VIDEO,,,,,,11.0,207.0,3062.0,2980.0,10.0,0.0,228.0
17951610170327993,VIDEO,,,,,,9.0,262.0,3497.0,3543.0,7.0,0.0,278.0
17990924653681298,VIDEO,,,,,,11.0,332.0,5173.0,5285.0,9.0,0.0,352.0
18053467066378330,CAROUSEL_ALBUM,176.0,2440.0,2079.0,1.0,0.0,,,,,,,
18340669381031613,VIDEO,,,,,,16.0,439.0,7305.0,7267.0,109.0,0.0,564.0
18010270168526764,VIDEO,,,,,,4.0,746.0,6235.0,6126.0,16.0,0.0,766.0
18318990493073675,VIDEO,,,,,,7.0,387.0,5336.0,5407.0,8.0,0.0,402.0
17997503683632576,VIDEO,,,,,,12.0,531.0,6184.0,6108.0,13.0,0.0,556.0
17970142465992427,VIDEO,,,,,,145.0,4758.0,119521.0,113325.0,379.0,11.0,5293.0
17991255901751643,VIDEO,,,,,,11.0,281.0,4733.0,4664.0,12.0,0.0,304.0
18042017350412165,VIDEO,,,,,,0.0,377.0,4223.0,4299.0,12.0,0.0,389.0
18195149029223547,VIDEO,,,,,,17.0,433.0,5350.0,5560.0,17.0,0.0,467.0
17955264359235742,VIDEO,,,,,,24.0,1082.0,23212.0,22106.0,267.0,1.0,1374.0
18008579281553978,VIDEO,,,,,,5.0,441.0,4490.0,4626.0,12.0,1.0,459.0
17964422576225593,CAROUSEL_ALBUM,180.0,1940.0,1794.0,6.0,0.0,,,,,,,
17936022068496000,VIDEO,,,,,,0.0,299.0,4507.0,4560.0,10.0,0.0,309.0
18274224391106264,VIDEO,,,,,,12.0,382.0,20967.0,20266.0,30.0,0.0,424.0
17944914647344114,VIDEO,,,,,,7.0,369.0,4183.0,4097.0,15.0,0.0,391.0
18003721357569183,VIDEO,,,,,,5.0,558.0,4709.0,4704.0,16.0,0.0,579.0
17943786437382112,VIDEO,,,,,,4.0,289.0,3386.0,3450.0,16.0,0.0,309.0
17988049051663862,VIDEO,,,,,,1.0,132.0,2523.0,2559.0,7.0,1.0,141.0
18341676139055106,VIDEO,,,,,,3.0,211.0,3864.0,3795.0,9.0,0.0,223.0
18003270592577641,VIDEO,,,,,,2.0,292.0,2633.0,2594.0,9.0,0.0,303.0
17854781018895436,VIDEO,,,,,,3.0,254.0,3261.0,3319.0,9.0,0.0,266.0
17938981268450704,VIDEO,,,,,,12.0,345.0,5363.0,5453.0,21.0,1.0,379.0
18337537099027287,VIDEO,,,,,,21.0,301.0,3772.0,3886.0,8.0,1.0,331.0
18214572064202170,CAROUSEL_ALBUM,104.0,923.0,860.0,4.0,0.0,,,,,,,
17986695037784641,VIDEO,,,,,,4.0,201.0,2091.0,2167.0,4.0,0.0,209.0
18341919772032529,VIDEO,,,,,,4.0,152.0,2344.0,2344.0,3.0,0.0,159.0
